alpha,RS_cum,RS_cum_lower_ci,RS_cum_upper_ci,source,phase_type,score,RS_phase_0,RS_phase_1,RS_phase_2,RS_phase_3,N_G_0,N_nG_0,N_G_1,N_nG_1,N_G_2,N_nG_2,N_G_3,N_nG_3,N_G_4,N_nG_4,X_G_0,X_nG_0,X_G_1,X_nG_1,X_G_2,X_nG_2,X_G_3,X_nG_3,score_column
0.0014135524339605973,2.9053050081495093,1.5729074371940783,6.519383677549536,pigean,ccat,10.6,0.8132971940625467,1.2009123126287056,1.5818590774537913,1.8804568408136297,13,7751,2,4419,7,7376,0,1551,6,1513,15,14859,13,10440,6,3064,6,1513,combined
0.0015018994610831345,3.194040134899173,1.820516865802326,6.686203191887389,pigean,ccat,10.4,0.8590371974619098,1.2256922823096126,1.5972845601436265,1.8991735537190082,13,7751,2,4419,8,7375,0,1551,7,1512,17,14857,15,10438,7,3063,7,1512,combined
0.0017227670288894779,3.152313908379244,1.8567579903600024,6.296392966888146,pigean,ccat,10.3,0.7818762457136232,1.2361323668452568,1.7041632653061225,1.913882456720697,17,7747,2,4419,8,7375,0,1551,8,1511,18,14856,16,10437,8,3062,8,1511,combined
0.0022970227051859705,3.375055501119897,2.1346239857028513,6.0124987288117975,pigean,ccat,10.2,0.890339014018407,1.143788388192357,1.7048537342703056,1.9439840901557839,19,7745,5,4416,11,7372,0,1551,11,1508,27,14847,22,10431,11,3059,11,1508,combined
0.0026945843272373885,3.3786366794787224,2.198617297931188,5.713799680557181,pigean,ccat,10.1,0.937526171143637,1.1999465544767478,1.534341782502044,1.9573751837276563,21,7743,5,4416,16,7367,0,1551,13,1506,34,14840,29,10424,13,3057,13,1506,combined
0.0027829313543599257,3.2631562263694285,2.115863210609892,5.52695341008138,pigean,ccat,10.059999999999999,0.9314155719067585,1.1665360981874964,1.534341782502044,1.9573751837276563,22,7742,6,4415,16,7367,0,1551,13,1506,35,14839,29,10424,13,3057,13,1506,combined
0.002871278381482463,3.1570308047412405,2.0391125686937905,5.351813160602864,pigean,ccat,10.0,0.9257112691085126,1.1735164434833454,1.4847044549363015,1.9573751837276563,23,7741,6,4415,17,7366,0,1551,13,1506,36,14838,30,10423,13,3057,13,1506,combined
0.0029154518950437317,3.1078493924344777,2.0027875732730416,5.268297717546003,pigean,ccat,9.98,0.9355034734210781,1.1801315473860954,1.4381694603434176,1.9573751837276563,23,7741,6,4415,18,7365,0,1551,13,1506,37,14837,31,10422,13,3057,13,1506,combined
0.0029596254086050005,3.06010391987396,1.9677335857806397,5.187322610186129,pigean,ccat,9.96,0.9449809373787184,1.186409505989221,1.3944547684531332,1.9573751837276563,23,7741,6,4415,19,7364,0,1551,13,1506,38,14836,32,10421,13,3057,13,1506,combined
0.003003798922166269,3.06010391987396,1.9677335857806397,5.187322610186129,pigean,ccat,9.95,0.9449809373787184,1.186409505989221,1.3944547684531332,1.9573751837276563,23,7741,6,4415,19,7364,0,1551,13,1506,38,14836,32,10421,13,3057,13,1506,combined
0.0031804929764113437,3.327887811273529,2.216140649301497,5.413041736413116,pigean,ccat,9.94,0.9800295215767996,1.1753946189191633,1.4681585119729452,1.9677633765370555,23,7741,7,4414,20,7363,0,1551,15,1504,42,14832,35,10418,15,3055,15,1504,combined
0.0032246664899726126,3.2801973080407327,2.180281301978468,5.3361315479781934,pigean,ccat,9.93,0.9881404091030537,1.1810720596897704,1.4283414489600057,1.9677633765370555,23,7741,7,4414,21,7362,0,1551,15,1504,43,14831,36,10417,15,3055,15,1504,combined
0.003268840003533881,3.2318159342404074,2.145563459885508,5.261353442549055,pigean,ccat,9.92,0.9735658009284689,1.1810720596897704,1.4283414489600057,1.9677633765370555,24,7740,7,4414,21,7362,0,1551,15,1504,43,14831,36,10417,15,3055,15,1504,combined
0.0033571870306564186,3.1392001615369285,2.079340515791759,5.117851513546991,pigean,ccat,9.9,0.9456658367085499,1.1810720596897704,1.4283414489600057,1.9677633765370555,26,7738,7,4414,21,7362,0,1551,15,1504,43,14831,36,10417,15,3055,15,1504,combined
0.0034455340577789558,3.054355508443842,2.0170800974888046,4.981896052766583,pigean,ccat,9.89,0.9617129520362939,1.160627265688425,1.3906200208424842,1.9677633765370555,26,7738,8,4413,22,7361,0,1551,15,1504,45,14829,37,10416,15,3055,15,1504,combined
0.003533881084901493,2.9748845671992945,1.9584362017863712,4.852911513305541,pigean,ccat,9.88,0.9768964715853942,1.1716557043865123,1.3208353788250695,1.9677633765370555,26,7738,8,4413,24,7359,0,1551,15,1504,47,14827,39,10414,15,3055,15,1504,combined
0.0035780545984627618,2.9350893669857627,1.9303732032201824,4.790869134797344,pigean,ccat,9.87,0.9638284718709604,1.1716557043865123,1.3208353788250695,1.9677633765370555,27,7737,8,4413,24,7359,0,1551,15,1504,47,14827,39,10414,15,3055,15,1504,combined
0.0036222281120240306,2.9350893669857627,1.9303732032201824,4.790869134797344,pigean,ccat,9.86,0.9638284718709604,1.1716557043865123,1.3208353788250695,1.9677633765370555,27,7737,8,4413,24,7359,0,1551,15,1504,47,14827,39,10414,15,3055,15,1504,combined
0.0037547486527078366,2.858599891250663,1.8765896280857803,4.671383680181384,pigean,ccat,9.84,0.9387107581341269,1.1716557043865123,1.3208353788250695,1.9677633765370555,29,7735,8,4413,24,7359,0,1551,15,1504,47,14827,39,10414,15,3055,15,1504,combined
0.003798922166269105,2.8218261048395568,1.850804660964444,4.61382907785273,pigean,ccat,9.83,0.9266349342221876,1.1716557043865123,1.3208353788250695,1.9677633765370555,30,7734,8,4413,24,7359,0,1551,15,1504,47,14827,39,10414,15,3055,15,1504,combined
0.003843095679830374,2.785983300362908,1.8257175623568977,4.557663292901569,pigean,ccat,9.82,0.91486482737131,1.1716557043865123,1.3208353788250695,1.9677633765370555,31,7733,8,4413,24,7359,0,1551,15,1504,47,14827,39,10414,15,3055,15,1504,combined
0.003931442706952911,2.723533754212821,1.7775264570556844,4.4493030023838545,pigean,ccat,9.78,0.9110409997447846,1.1768348190094686,1.3720739891962679,1.8514065646198659,32,7732,8,4413,24,7359,1,1550,15,1504,48,14826,40,10413,16,3054,15,1504,combined
0.003975616220514179,2.871927056829263,1.9061314103452163,4.610646303869073,pigean,ccat,9.77,0.9185072522540679,1.1818084033613445,1.4209104306533487,1.861988693049551,32,7732,8,4413,24,7359,1,1550,16,1503,49,14825,41,10412,17,3053,16,1503,combined
0.004019789734075448,2.837199746898015,1.88157095031413,4.557197724479345,pigean,ccat,9.76,0.9074006728069066,1.1818084033613445,1.4209104306533487,1.861988693049551,33,7731,8,4413,24,7359,1,1550,16,1503,49,14825,41,10412,17,3053,16,1503,combined
0.004108136761197986,2.7727904011391447,1.8342977499358477,4.453902963361583,pigean,ccat,9.75,0.9218927021680597,1.1911864131258012,1.3560630870684904,1.861988693049551,33,7731,8,4413,26,7357,1,1550,16,1503,51,14823,43,10410,17,3053,16,1503,combined
0.00428483081544306,3.1880943838913938,2.1997045149346524,4.900647241933356,pigean,ccat,9.73,0.94240164882181,1.2039857620160286,1.4881690131021423,1.888084924072928,33,7731,8,4413,26,7357,1,1550,19,1500,54,14820,46,10407,20,3050,19,1500,combined
0.004329004329004329,3.1533559857095486,2.1732508146968645,4.847776407826774,pigean,ccat,9.71,0.9489323018449347,1.2079503881502631,1.4570254876249795,1.888084924072928,33,7731,8,4413,27,7356,1,1550,19,1500,55,14819,47,10406,20,3050,19,1500,combined
0.004461524869688135,3.1193432391183604,2.147424767632802,4.796023317697121,pigean,ccat,9.67,0.9553186144946445,1.211777341099132,1.4271531264530073,1.888084924072928,33,7731,8,4413,28,7355,1,1550,19,1500,56,14818,48,10405,20,3050,19,1500,combined
0.004505698383249403,3.1193432391183604,2.147424767632802,4.796023317697121,pigean,ccat,9.66,0.9553186144946445,1.211777341099132,1.4271531264530073,1.888084924072928,33,7731,8,4413,28,7355,1,1550,19,1500,56,14818,48,10405,20,3050,19,1500,combined
0.004594045410371941,3.052355583773136,2.097568177549993,4.695732440528187,pigean,ccat,9.65,0.9510713683144929,1.2154737422965196,1.3984756597279133,1.888084924072928,34,7730,8,4413,29,7354,1,1550,19,1500,57,14817,49,10404,20,3050,19,1500,combined
0.00463821892393321,3.0237925495891043,2.0734964216357707,4.647129170819893,pigean,ccat,9.64,0.9572294619228997,1.2190462303673877,1.4382685686178063,1.8016721698827662,34,7730,8,4413,29,7354,2,1549,19,1500,58,14816,50,10403,21,3049,19,1500,combined
0.004770739464617015,2.9302878991966748,2.0044792747368887,4.507122116439433,pigean,ccat,9.63,0.9590210041963393,1.202378841782201,1.4104739742959123,1.8016721698827662,35,7729,9,4412,30,7353,2,1549,19,1500,60,14814,51,10402,21,3049,19,1500,combined
0.004859086491739553,2.8711399141164216,1.960959442781762,4.418338261291069,pigean,ccat,9.62,0.9549569718190041,1.2059907612580691,1.3837282325899392,1.8016721698827662,36,7728,9,4412,31,7352,2,1549,19,1500,61,14813,52,10401,21,3049,19,1500,combined
0.004903260005300822,2.8711399141164216,1.960959442781762,4.418338261291069,pigean,ccat,9.61,0.9549569718190041,1.2059907612580691,1.3837282325899392,1.8016721698827662,36,7728,9,4412,31,7352,2,1549,19,1500,61,14813,52,10401,21,3049,19,1500,combined
0.005035780545984627,2.9358470448697846,2.025738348536002,4.46379380460798,pigean,ccat,9.57,0.9718590069060584,1.2161672726465727,1.3705657349047542,1.8123287472635805,36,7728,9,4412,33,7350,2,1549,20,1499,64,14810,55,10398,22,3048,20,1499,combined
0.005079954059545896,3.0544378126990344,2.131125958538403,4.591507578241475,pigean,ccat,9.56,0.9772734645024491,1.2193563429437437,1.4066922844436767,1.8221554888221556,36,7728,9,4412,33,7350,2,1549,21,1498,65,14809,56,10397,23,3047,21,1498,combined
0.005168301086668434,3.1411653364564636,2.2125368455411536,4.672528129500962,pigean,ccat,9.53,0.987792049247393,1.2254567162827807,1.4170303794017585,1.8312520868113522,36,7728,9,4412,34,7349,2,1549,22,1497,67,14807,58,10395,24,3046,22,1497,combined
0.005212474600229703,3.1143314365640413,2.190115037110645,4.629613495097613,pigean,ccat,9.52,0.9929020877253073,1.2283760712361123,1.450623871285503,1.7602414280210608,36,7728,9,4412,34,7349,3,1548,22,1497,68,14806,59,10394,25,3045,22,1497,combined
0.005256648113790971,3.084814055331573,2.168141991785863,4.587472516787161,pigean,ccat,9.51,0.9834914421190593,1.2283760712361123,1.450623871285503,1.7602414280210608,37,7727,9,4412,34,7349,3,1548,22,1497,68,14806,59,10394,25,3045,22,1497,combined
0.005344995140913508,3.307131124708835,2.368461377200516,4.824665081133844,pigean,ccat,9.49,0.9935079799310269,1.2339715463819723,1.5146372226373497,1.7810096957539285,37,7727,9,4412,34,7349,3,1548,24,1495,70,14804,61,10392,27,3043,24,1495,combined
0.005433342168036046,3.279445681699768,2.3453317550022645,4.782012277198128,pigean,ccat,9.48,0.9983793815186899,1.2366544237544574,1.5451578823805612,1.7190306551839427,37,7727,9,4412,34,7349,4,1547,24,1495,71,14803,62,10391,28,3042,24,1495,combined
0.005521689195158583,3.221081918753366,2.3003985260256847,4.698907783716167,pigean,ccat,9.45,1.0078607810932239,1.2224355147698587,1.5208684264585044,1.7190306551839427,37,7727,10,4411,35,7348,4,1547,24,1495,73,14801,63,10390,28,3042,24,1495,combined
