mesh_id,trait_portal,similarity,source,subsource,n_rows
['D005922'],gcat_trait_IGA_glomerulonephritis,0.202,pigean,gcat,26
['D013700'],gcat_trait_temporal_arteritis,0.202,pigean,gcat,15
['D000361'],Agammaglobulinemia_Orphanet_183669,0.201,pigean,orphanet,24
['D007319'],SleepInsomnia_add,0.201,pigean,portal,79
['D004412'],gcat_trait_dysmenorrheic_pain_measurement,0.201,pigean,gcat,18
['D007319'],SleepInsomnia_rec,0.201,pigean,portal,56
['D007319'],SleepInsomnia_dom,0.201,pigean,portal,78
['D001763'],Rare_disorder_with_ptosis_Orphanet_98578,0.201,pigean,orphanet,38
['D012148'],gcat_trait_restless_legs_syndrome,0.201,pigean,gcat,35
['D007319'],gcat_trait_insomnia_measurement,0.201,pigean,gcat,26
['D007319'],Insomnia,0.201,pigean,portal,57
['D007319'],gcat_trait_insomnia,0.201,pigean,gcat,35
['D007319'],SleepInsomnia_ICD,0.201,pigean,portal,71
['D015866'],Posterior_uveitis_Orphanet_280892,0.201,pigean,orphanet,38
['D007319'],SleepInsomnia,0.201,pigean,portal,59
['D033461'],gcat_trait_hyperuricemia,0.201,pigean,gcat,22
['D001656'],gcat_trait_biliary_atresia,0.201,pigean,gcat,24
['D009072'],gcat_trait_Moyamoya_disease,0.201,pigean,gcat,23
['D016512'],gcat_trait_ankle_injury,0.201,pigean,gcat,20
['D008831'],Isolated_congenital_microcephaly_Orphanet_199642,0.201,pigean,orphanet,31
['D007319'],SleepInsomnia_het,0.201,pigean,portal,73
['D001763'],gcat_trait_eyelid_sagging_measurement,0.201,pigean,gcat,22
['D013130'],gcat_trait_spinal_stenosis,0.201,pigean,gcat,12
['D013130'],SCS,0.201,pigean,portal,55
['D008342'],Mandibulofacial_dysostosis_Orphanet_155899,0.2,pigean,orphanet,27
['D017545'],gcat_trait_thoracic_aortic_aneurysm,0.2,pigean,gcat,11
"['D000074765', 'D002352', 'D008565', 'D011506', 'D022861', 'D047908']",HermanskyPudlak_syndrome_Orphanet_79430,0.2,pigean,orphanet,10
['D009041'],gcat_trait_motion_sickness,0.2,pigean,gcat,14
['D012393'],gcat_trait_rosacea_severity_measurement,0.2,pigean,gcat,27
['D012729'],gcat_trait_mosaic_loss_of_chromosome_Y_measurement,0.2,pigean,gcat,32
['D008595'],HMB,0.2,pigean,portal,45
['D002607'],CharcotMarieTooth_diseaseHereditary_motor_and_sensory_neuropathy_Orphanet_166,0.2,pigean,orphanet,29
['D012729'],Sexchromosome_anomaly_Orphanet_98155,0.2,pigean,orphanet,14
['D015209'],gcat_trait_sclerosing_cholangitis,0.2,pigean,gcat,25
['D008224'],gcat_trait_neoplasm_of_mature_Bcells,0.2,pigean,gcat,12
['D015209'],PSC,0.2,pigean,portal,46
['D008104'],gcat_trait_cirrhosis_of_liver,0.2,pigean,gcat,19
['D008104'],gcat_trait_alcoholic_liver_cirrhosis,0.2,pigean,gcat,12
"['D002607', 'D016738', 'D031845']",Spondyloepiphyseal_dysplasia_and_spondyloepimetaphyseal_dysplasia_Orphanet_253,0.2,pigean,orphanet,22
['D015209'],Sclerosing_cholangitis_Orphanet_447771,0.2,pigean,orphanet,8
['D014029'],gcat_trait_nicotine_dependence_symptom_count,0.199,pigean,gcat,37
['D014596'],gcat_trait_uterine_prolapse,0.199,pigean,gcat,15
['D000506'],gcat_trait_alopecia_areata,0.199,pigean,gcat,23
['D004387'],gcat_trait_Dupuytren_Contracture,0.199,pigean,gcat,34
['D015535'],gcat_trait_psoriatic_arthritis,0.199,pigean,gcat,26
['D014029'],gcat_trait_nicotine_dependence,0.199,pigean,gcat,28
['D020370'],KneeOAreplacement,0.199,pigean,portal,70
['D020370'],KneeOAnoreplacement,0.199,pigean,portal,57
['D020370'],KNEEOA,0.199,pigean,portal,57
['D020370'],gcat_trait_osteoarthritis_knee,0.199,pigean,gcat,33
['D000210'],gcat_trait_haptoglobin_measurement,0.199,pigean,gcat,3
['D019693'],gcat_trait_Autoimmune_Hepatitis,0.199,pigean,gcat,19
['D000210'],gcat_trait_blood_sedimentation,0.199,pigean,gcat,10
"['D015207', 'D020370']",HIPKNEEOA,0.199,pigean,portal,55
['D006956'],gcat_trait_Hypermetropia,0.199,pigean,gcat,32
['D019970'],gcat_trait_cocaine_dependence,0.198,pigean,gcat,21
['D013851'],gcat_trait_lean_body_mass,0.198,pigean,gcat,51
['D013851'],Ap-LM,0.198,pigean,portal,87
['D017098'],gcat_trait_serum_IgA_measurement,0.198,pigean,gcat,20
['D017098'],gcat_trait_selective_IgA_deficiency_disease,0.198,pigean,gcat,31
['D013471'],gcat_trait_sunburn,0.198,pigean,gcat,22
"['D000081207', 'D017074', 'D017098']",Common_variable_immunodeficiency_Orphanet_1572,0.198,pigean,orphanet,24
"['D017098', 'D015415', 'D040641']",gcat_trait_protein_measurement,0.198,pigean,gcat,74
['D005146'],gcat_trait_facial_asymmetry_measurement,0.198,pigean,gcat,11
['D005923'],gcat_trait_focal_segmental_glomerulosclerosis,0.198,pigean,gcat,26
['D007299'],gcat_trait_mosquito_bite_reaction_itch_intensity_measurement,0.198,pigean,gcat,35
['D007299'],gcat_trait_mosquito_bite_reaction_size_measurement,0.198,pigean,gcat,25
['D007299'],gcat_trait_perceived_unattractiveness_to_mosquitos_measurement,0.198,pigean,gcat,15
['D015207'],HipOAnoreplacement,0.197,pigean,portal,56
['D065626'],gcat_trait_nonalcoholic_fatty_liver_disease,0.197,pigean,gcat,64
['D001176'],Arthrogryposis_multiplex_congenita_Orphanet_1037,0.197,pigean,orphanet,14
['D001176'],Arthrogryposis_syndrome_Orphanet_109007,0.197,pigean,orphanet,41
['D065626'],gcat_trait_nonalcoholic_fatty_liver_disease_severity_measurement,0.197,pigean,gcat,11
['D008850'],Nanophthalmos_Orphanet_35612,0.197,pigean,orphanet,31
['D020329'],gcat_trait_essential_tremor,0.197,pigean,gcat,35
['D020330'],gcat_trait_Bells_palsy,0.197,pigean,gcat,32
['D000081208'],Immunodeficiency_due_to_a_late_component_of_complement_deficiency_Orphanet_169150,0.197,pigean,orphanet,15
['D001746'],gcat_trait_bladder_exstrophy,0.197,pigean,gcat,27
['D012541'],gcat_trait_susceptibility_to_scarlet_fever_measurement,0.197,pigean,gcat,25
['D065626'],gcat_trait_nonalcoholic_steatohepatitis,0.197,pigean,gcat,14
['D004830'],Epilepsy_GeneralizedTCS,0.197,pigean,portal,58
['D003323'],gcat_trait_coronary_aneurysm,0.197,pigean,gcat,17
['D005352'],FMD,0.197,pigean,portal,69
['D065626'],NAFLDfibrosis,0.197,pigean,portal,68
['D003294'],gcat_trait_Febrile_seizure_within_the_age_range_of_3_months_to_6_years,0.197,pigean,gcat,14
['D055959'],gcat_trait_lumbar_disc_degeneration,0.197,pigean,gcat,20
['D003294'],gcat_trait_MMRrelated_febrile_seizures,0.197,pigean,gcat,14
['D065626'],NAFLD,0.197,pigean,portal,100
['D015207'],HIPOA,0.197,pigean,portal,67
['D006105'],Chronic_granulomatous_disease_Orphanet_379,0.197,pigean,orphanet,11
['D002385'],Narcolepsy_type_1_Orphanet_2073,0.196,pigean,orphanet,20
['D053840'],gcat_trait_Brugada_syndrome,0.196,pigean,gcat,21
"['D014097', 'D000848']",gcat_trait_tooth_eruption,0.196,pigean,gcat,19
['D003317'],Corneal_dystrophy_Orphanet_34533,0.196,pigean,orphanet,14
['D000848'],gcat_trait_odontogenesis,0.196,pigean,gcat,12
['D008998'],gcat_trait_monoclonal_gammopathy,0.196,pigean,gcat,6
['D000848'],gcat_trait_tooth_agenesis,0.196,pigean,gcat,14
['D012912'],gcat_trait_autosomal_dominant_compelling_helioophthalmic_outburst_syndrome,0.196,pigean,gcat,31
['D053306'],gcat_trait_serum_IgM_measurement,0.196,pigean,gcat,14
['D006983'],Rare_disorder_with_hypertrichosis_Orphanet_79365,0.196,pigean,orphanet,56
['D015433'],gcat_trait_membranous_glomerulonephritis,0.196,pigean,gcat,5
['D015812'],PACG,0.196,pigean,portal,67
['D046728'],gcat_trait_microscopic_colitis,0.196,pigean,gcat,20
['D015433'],MN,0.196,pigean,portal,59
['D013651'],gcat_trait_sensory_perception_of_bitter_taste,0.195,pigean,gcat,10
['D011273'],gcat_trait_gestational_age,0.195,pigean,gcat,39
['D011273'],PosttermBirthFetal,0.195,pigean,portal,71
['D000857'],gcat_trait_sensory_perception_of_smell,0.195,pigean,gcat,28
['D051359'],Hemophagocytic_syndrome_Orphanet_158032,0.195,pigean,orphanet,22
['D019226'],gcat_trait_Oral_ulcer,0.195,pigean,gcat,36
['D012628'],gcat_trait_seborrheic_dermatitis,0.195,pigean,gcat,16
['D051359'],Primary_hemophagocytic_lymphohistiocytosis_Orphanet_158038,0.195,pigean,orphanet,17
['D012594'],Scleroderma_Orphanet_801,0.195,pigean,orphanet,28
['D014681'],gcat_trait_velopharyngeal_dysfunction,0.194,pigean,gcat,31
['D002806'],Chondrodysplasia_punctata_Orphanet_93442,0.194,pigean,orphanet,52
['D006560'],gcat_trait_susceptibility_to_cold_sores_measurement,0.194,pigean,gcat,27
['D014077'],gcat_trait_erosive_tooth_wear_measurement,0.194,pigean,gcat,30
['D046248'],gcat_trait_infantile_hypertrophic_pyloric_stenosis,0.194,pigean,gcat,13
"['D019571', 'D055947']",Inherited_isolated_arrhythmogenic_cardiomyopathy_dominantleft_variant_Orphanet_293888,0.194,pigean,orphanet,55
"['D019571', 'D055947']",Inherited_isolated_arrhythmogenic_ventricular_dysplasia_biventricular_variant_Orphanet_293899,0.194,pigean,orphanet,54
['D017887'],OPLL,0.194,pigean,portal,64
['D018316'],Gliosarcoma_Orphanet_251576,0.194,pigean,orphanet,60
['D019571'],Inherited_arrhythmogenic_cardiomyopathy_Orphanet_247,0.194,pigean,orphanet,50
"['D005167', 'D015415', 'D005168']",gcat_trait_factor_VII_measurement,0.193,pigean,gcat,14
['D049288'],Autosomal_recessive_limbgirdle_muscular_dystrophy_Orphanet_102015,0.193,pigean,orphanet,30
['D049288'],Limbgirdle_muscular_dystrophy_Orphanet_263,0.193,pigean,orphanet,29
['D002280'],gcat_trait_basal_cell_carcinoma,0.193,pigean,gcat,23
['D000567'],Hypomaturation_amelogenesis_imperfecta_Orphanet_100033,0.193,pigean,orphanet,9
['D009471'],Neuromyelitis_optica_IgG_plus,0.193,pigean,portal,64
['D009471'],Neuromyelitis_optica_IgG_minus,0.193,pigean,portal,78
['D009471'],Neuromyelitis_optica,0.193,pigean,portal,62
"['D000567', 'D016109']",Amelogenesis_imperfecta_Orphanet_88661,0.193,pigean,orphanet,10
['D002313'],Restrictive_cardiomyopathy_Orphanet_217632,0.192,pigean,orphanet,52
['D006528'],HCC,0.192,pigean,portal,50
['D065706'],Polymicrogyria_Orphanet_35981,0.192,pigean,orphanet,52
['D056833'],gcat_trait_central_serous_retinopathy,0.192,pigean,gcat,8
['D019512'],gcat_trait_alcoholic_pancreatitis,0.192,pigean,gcat,11
['D006528'],gcat_trait_hepatocellular_carcinoma,0.192,pigean,gcat,21
['D016110'],Epidermolysis_bullosa_simplex_Orphanet_304,0.191,pigean,orphanet,16
['D045262'],gcat_trait_reticulocyte_measurement,0.191,pigean,gcat,47
['D002543'],gcat_trait_cerebral_microbleeds,0.191,pigean,gcat,21
['D002543'],gcat_trait_nonlobar_intracerebral_hemorrhage,0.191,pigean,gcat,31
['D002543'],allSVS,0.191,pigean,portal,65
['D045262'],gcat_trait_reticulocyte_count,0.191,pigean,gcat,52
"['D007074', 'D017099']",gcat_trait_serum_IgG_measurement,0.191,pigean,gcat,18
['D017696'],Nemaline_myopathy_Orphanet_607,0.191,pigean,orphanet,37
['D015419'],Hereditary_spastic_paraplegia_Orphanet_685,0.191,pigean,orphanet,22
['D002543'],gcat_trait_intracerebral_hemorrhage,0.191,pigean,gcat,29
"['D000072660', 'D053627']",Male_infertility_due_to_globozoospermia_Orphanet_171709,0.19,pigean,orphanet,4
['D021183'],gcat_trait_peanut_allergy_measurement,0.19,pigean,gcat,13
['D058456'],gcat_trait_macular_telangiectasia_type_2,0.19,pigean,gcat,26
['D005642'],gcat_trait_Fuchs_endothelial_corneal_dystrophy,0.19,pigean,gcat,10
['D020215'],gcat_trait_cervical_artery_dissection,0.19,pigean,gcat,14
['D016109'],Junctional_epidermolysis_bullosa_Orphanet_305,0.19,pigean,orphanet,19
['D049310'],Distal_myopathy_Orphanet_599,0.19,pigean,orphanet,35
['D000071378'],gcat_trait_Hallux_valgus,0.189,pigean,gcat,31
['D009958'],Orofaciodigital_syndrome_Orphanet_140997,0.189,pigean,orphanet,10
['D000071017'],Hyperekplexia_Orphanet_306773,0.189,pigean,orphanet,4
['D020083'],gcat_trait_SAPHO_syndrome,0.189,pigean,gcat,24
['D057092'],GA,0.189,pigean,portal,67
['D025962'],Septooptic_dysplasia_spectrum_Orphanet_3157,0.189,pigean,orphanet,23
['D056486'],gcat_trait_druginduced_liver_injury,0.187,pigean,gcat,13
['D015776'],Diffuse_palmoplantar_keratoderma_Orphanet_307141,0.186,pigean,orphanet,31
['D057135'],ND,0.183,pigean,portal,69
['D055013'],SpineOA,0.183,pigean,portal,70
['D054221'],Classic_lissencephaly_Orphanet_102009,0.178,pigean,orphanet,10
['D001171'],gcat_trait_juvenile_idiopathic_arthritis,0.095,pigean,gcat,10
['D007589'],HyperIgE_syndrome_Orphanet_331223,0.095,pigean,orphanet,41
['D065817'],gcat_trait_lobe_attachment,0.095,pigean,gcat,18
['D000071056'],Anorectal_malformation_Orphanet_96346,0.095,pigean,orphanet,24
['D059446'],Situs_ambiguus_Orphanet_157769,0.095,pigean,orphanet,11
['D001171'],gcat_trait_systemic_juvenile_idiopathic_arthritis,0.095,pigean,gcat,12
['D059409'],Stroke_smallvessel,0.095,pigean,portal,68
['D006618'],gcat_trait_developmental_dysplasia_of_the_hip,0.095,pigean,gcat,18
['D000081029'],Pulmonary_arterial_hypertension_Orphanet_182090,0.095,pigean,orphanet,19
['D000081029'],gcat_trait_pulmonary_arterial_hypertension,0.095,pigean,gcat,8
['D001171'],Juvenile_idiopathic_arthritis_Orphanet_92,0.095,pigean,orphanet,45
['D001171'],Oligoarticular_juvenile_idiopathic_arthritis_Orphanet_85410,0.095,pigean,orphanet,24
['D001171'],Polyarticular_juvenile_idiopathic_arthritis_Orphanet_404580,0.095,pigean,orphanet,28
['D058225'],gcat_trait_neuritic_plaque_measurement,0.095,pigean,gcat,34
['D000071056'],gcat_trait_anorectal_malformation,0.095,pigean,gcat,17
"['D012309', 'D001519']",gcat_trait_risktaking_behaviour,0.04,pigean,gcat,36
['D001921'],gcat_trait_thalamus_volume,0.039,pigean,gcat,37
['D000596'],gcat_trait_serine_measurement,0.039,pigean,gcat,20
['D004644'],gcat_trait_feeling_fedup_measurement,0.039,pigean,gcat,27
['D004644'],gcat_trait_feeling_tense_measurement,0.039,pigean,gcat,20
['D004644'],gcat_trait_guilt_measurement,0.039,pigean,gcat,10
['D001523'],Psychiatric_dom,0.038,pigean,portal,74
['D001523'],Psychiatric,0.038,pigean,portal,56
"['D000071451', 'D015415']",gcat_trait_YKL40_measurement,0.038,pigean,gcat,5
['D001523'],Psychiatric_rec,0.038,pigean,portal,58
['D001523'],Psychiatric_het,0.038,pigean,portal,67
['D001523'],Psychiatric_add,0.038,pigean,portal,63
['D015415'],gcat_trait_interleukin_18_receptor_1_measurement,0.038,pigean,gcat,10
"['D001714', 'D001523']",gcat_trait_mental_or_behavioural_disorder,0.038,pigean,gcat,34
['D015415'],gcat_trait_osteoprotegerin_measurement,0.038,pigean,gcat,10
['D015415'],gcat_trait_cotinine_measurement,0.038,pigean,gcat,12
['D015415'],gcat_trait_cystatinD_measurement,0.038,pigean,gcat,19
['D015415'],gcat_trait_glutamine_measurement,0.038,pigean,gcat,33
['D015415'],gcat_trait_hepatocyte_growth_factor_measurement,0.038,pigean,gcat,21
['D015415'],gcat_trait_hydroxyleucine_measurement,0.038,pigean,gcat,21
['D015415'],gcat_trait_interleukin_6_receptor_subunit_alpha_measurement,0.038,pigean,gcat,2
['D015415'],gcat_trait_kallikrein11_measurement,0.038,pigean,gcat,28
['D015415'],gcat_trait_macrophage_colony_stimulating_factor_measurement,0.038,pigean,gcat,16
['D015415'],gcat_trait_matrix_metalloproteinase_10_measurement,0.038,pigean,gcat,15
['D015415'],gcat_trait_melanomaderived_growth_regulatory_protein_measurement,0.038,pigean,gcat,18
['D015415'],gcat_trait_pyroglutamine_measurement,0.038,pigean,gcat,32
['D015415'],gcat_trait_blood_metabolite_measurement,0.038,pigean,gcat,93
['D015415'],gcat_trait_sclerostin_measurement,0.038,pigean,gcat,23
['D015415'],gcat_trait_serum_ST2_measurement,0.038,pigean,gcat,5
['D015415'],gcat_trait_serum_metabolite_measurement,0.038,pigean,gcat,83
['D015415'],gcat_trait_soluble_triggering_receptor_expressed_on_myeloid_cells_2_measurement,0.038,pigean,gcat,39
['D015415'],gcat_trait_stem_Cell_Factor_measurement,0.038,pigean,gcat,44
['D015415'],gcat_trait_stem_Cell_Growth_Factor_beta_measurement,0.038,pigean,gcat,25
['D015415'],gcat_trait_thrombin_activatable_fibrinolysis_inhibitor_activation_peptide_measurement,0.038,pigean,gcat,12
['D015415'],gcat_trait_thyroglobulin_measurement,0.038,pigean,gcat,26
['D015415'],gcat_trait_total_blood_protein_measurement,0.038,pigean,gcat,38
['D015415'],gcat_trait_urinary_metabolite_measurement,0.038,pigean,gcat,71
['D015415'],gcat_trait_cerebrospinal_fluid_biomarker_measurement,0.038,pigean,gcat,21
['D015415'],gcat_trait_interleukin12_receptor_subunit_beta1_measurement,0.038,pigean,gcat,20
['D015415'],gcat_trait_CC_motif_chemokine_4_levels,0.038,pigean,gcat,19
['D015415'],gcat_trait_MHC_class_I_polypeptiderelated_sequence_A_measurement,0.038,pigean,gcat,2
['D015415'],gcat_trait_betanerve_growth_factor_measurement,0.038,pigean,gcat,25
['D015415'],gcat_trait_asparagine_measurement,0.038,pigean,gcat,29
['D015415'],gcat_trait_apolipoprotein_B_measurement,0.038,pigean,gcat,96
['D015415'],gcat_trait_alpha_fetoprotein_measurement,0.038,pigean,gcat,16
['D015415'],gcat_trait_CCL4_measurement,0.038,pigean,gcat,8
['D015415'],gcat_trait_a_disintegrin_and_metalloproteinase_with_thrombospondin_motifs_13_measurement,0.038,pigean,gcat,16
"['D015415', 'D042643']",gcat_trait_plateletderived_growth_factor_BB_measurement,0.038,pigean,gcat,20
['D015415'],gcat_trait_CXC_motif_chemokine_6_measurement,0.038,pigean,gcat,26
['D000886'],TibiaToHeight,0.037,pigean,portal,61
['D000886'],TibiofemoralAngle,0.037,pigean,portal,54
['D011188'],KExcretion,0.037,pigean,portal,67
['D000886'],TorsoToHeight,0.037,pigean,portal,67
['D011188'],K,0.037,pigean,portal,69
['D011188'],gcat_trait_potassium_measurement,0.037,pigean,gcat,26
"['D007360', 'D004522']",gcat_trait_mathematical_ability,0.037,pigean,gcat,45
['D001837'],gcat_trait_pancreas_volume,0.037,pigean,gcat,21
['D001837'],gcat_trait_liver_volume,0.037,pigean,gcat,19
['D000886'],ShoulderToHeight,0.037,pigean,portal,49
['D000886'],ForearmToHeight,0.037,pigean,portal,50
['D000886'],gcat_trait_body_weights_and_measures,0.037,pigean,gcat,31
"['D007360', 'D060825', 'D003071']",gcat_trait_intelligence,0.037,pigean,gcat,34
['D000886'],FemurToHeight,0.037,pigean,portal,63
['D007360'],Intelligence,0.037,pigean,portal,60
['D000886'],HiptoHeight,0.037,pigean,portal,40
['D049628'],gcat_trait_appendicular_lean_mass,0.037,pigean,gcat,69
['D000886'],HumerusToHeight,0.037,pigean,portal,47
"['D001491', 'D007958']",BasoCount,0.036,pigean,portal,50
['D015444'],PA_ModerateDur,0.036,pigean,portal,74
['D007958'],WBC,0.036,pigean,portal,58
['D008074'],gcat_trait_free_cholesterol_measurement,0.036,pigean,gcat,80
"['D001786', 'D005947']",gcat_trait_glucose_measurement,0.036,pigean,gcat,97
['D008074'],gcat_trait_high_density_lipoprotein_particle_size_measurement,0.036,pigean,gcat,77
['D008074'],gcat_trait_intermediate_density_lipoprotein_measurement,0.036,pigean,gcat,80
['D015444'],PA_Vigorous,0.036,pigean,portal,70
['D008074'],gcat_trait_low_density_lipoprotein_particle_size_measurement,0.036,pigean,gcat,73
['D015444'],gcat_trait_exercise,0.036,pigean,gcat,3
['D015444'],PA_OverallDur,0.036,pigean,portal,62
['D015444'],gcat_trait_physical_activity_measurement,0.036,pigean,gcat,35
['D018655'],LymphoCount,0.036,pigean,portal,41
['D001794'],SBP,0.036,pigean,portal,77
"['D004804', 'D007958']",EosinCount,0.036,pigean,portal,56
['D010599'],gcat_trait_response_to_anticoagulant,0.036,pigean,gcat,29
['D002118'],Ca,0.036,pigean,portal,60
['D002104'],gcat_trait_blood_cadmium_measurement,0.036,pigean,gcat,29
['D018655'],LymphoPerc,0.036,pigean,portal,47
['D005191'],gcat_trait_number_of_children_ever_born_measurement,0.036,pigean,gcat,15
['D009026'],gcat_trait_mortality,0.036,pigean,gcat,34
['D010599'],gcat_trait_response_to_methotrexate,0.036,pigean,gcat,12
['D010710'],Phosphate,0.036,pigean,portal,58
['D012129'],FEV1toFVC,0.036,pigean,portal,42
['D012725'],gcat_trait_risky_sexual_behaviour_measurement,0.036,pigean,gcat,34
['D012725'],gcat_trait_age_at_first_sexual_intercourse_measurement,0.036,pigean,gcat,36
"['D000078790', 'D007328']",FIadjBMI,0.036,pigean,portal,102
['D005247'],gcat_trait_breakfast_skipping_measurement,0.036,pigean,gcat,11
['D012964'],Sodium,0.036,pigean,portal,65
"['D000078790', 'D007328']",FI,0.036,pigean,portal,105
"['D012964', 'D017673']",gcat_trait_sodium_measurement,0.036,pigean,gcat,33
"['D000078790', 'D007328']",2hrI,0.036,pigean,portal,50
['D002712'],Cl,0.036,pigean,portal,87
['D008074'],gcat_trait_very_low_density_lipoprotein_particle_size_measurement,0.036,pigean,gcat,66
['D002712'],gcat_trait_chloride_measurement,0.036,pigean,gcat,21
"['D019964', 'D001008']",gcat_trait_mood_instability_measurement,0.035,pigean,gcat,23
"['D008136', 'D000375']",gcat_trait_parental_longevity,0.035,pigean,gcat,43
['D011374'],gcat_trait_progesterone_measurement,0.035,pigean,gcat,10
"['D000375', 'D008136']",gcat_trait_longevity,0.035,pigean,gcat,34
['D012890'],gcat_trait_sleep_measurement,0.035,pigean,gcat,35
['D000375'],EAA_Intrinsic,0.035,pigean,portal,62
['D019964'],gcat_trait_feeling_emotionally_hurt_measurement,0.035,pigean,gcat,23
['D000073869'],gcat_trait_maximum_cigarettes_per_day_measurement,0.035,pigean,gcat,13
['D000375'],gcat_trait_aging,0.035,pigean,gcat,24
['D000375'],mvAging,0.035,pigean,portal,115
"['D003863', 'D000079225']",gcat_trait_depressive_symptom_measurement,0.035,pigean,gcat,20
['D010976'],PlatCount,0.035,pigean,portal,44
['D010976'],PlatDistWidth,0.035,pigean,portal,46
['D010976'],gcat_trait_platelettolymphocyte_ratio,0.035,pigean,gcat,34
